engine,day,s1,s2,s3,r1,r2,r3,r4,r5,r6,r7,r8,r9,rul,prob
e_196,106,1,1999.78,2.50,69,1,999.77,1126.78,111.16,542.54,1211.64,132.78,977.69,133,0
e_196,107,1,7000.90,8.40,34,-1,871.75,1070.82,97.36,166.28,506.88,272.76,550.07,132,0
e_196,108,0,5001.10,6.20,9,-1,766.50,873.14,77.24,129.36,187.04,572.96,212.48,131,0
e_196,109,1,4000.66,7.00,65,-1,984.53,1066.44,107.12,429.48,990.40,243.78,925.77,130,0
e_196,110,1,8401.14,8.40,31,-1,850.73,1080.34,98.12,61.54,484.12,275.76,519.28,129,0
e_196,111,1,4001.54,7.00,65,-1,977.46,1058.46,107.60,429.54,996.88,242.74,925.17,128,0
e_196,112,0,5000.22,6.22,8,-1,764.70,872.67,76.56,129.06,165.28,575.94,215.33,127,0
e_196,113,1,1999.72,2.50,69,1,1000.20,1132.92,112.20,544.22,1206.20,127.12,978.98,126,0
e_196,114,1,8399.88,8.42,32,-1,854.40,1083.17,99.20,60.64,498.20,275.60,520.91,125,0
e_196,115,1,8401.46,8.40,31,-1,849.68,1084.81,99.76,61.32,491.40,279.50,519.43,124,0
e_196,116,1,8400.30,8.41,30,-1,853.23,1085.05,97.88,61.56,506.28,275.86,519.64,123,0
e_196,117,1,0.10,0.01,93,1,1090.57,1134.06,120.00,843.40,1624.00,89.94,1259.02,122,0
e_196,118,1,0.10,0.01,92,1,1082.57,1139.79,120.80,843.50,1647.84,92.80,1265.92,121,0
e_196,119,1,7000.00,8.40,35,-1,873.22,1070.84,98.12,165.38,526.72,263.90,550.74,120,0
e_196,120,1,0.22,0.02,93,1,1084.80,1135.74,119.48,842.38,1620.92,89.80,1256.51,119,0
e_196,121,1,8401.20,8.41,28,-1,848.73,1087.67,98.44,60.82,489.68,272.40,522.20,118,0
e_196,122,1,6999.90,8.40,35,-1,862.53,1066.24,97.92,166.42,502.08,262.02,549.81,117,0
e_196,123,1,2001.28,2.51,69,1,1005.35,1131.87,112.00,542.80,1247.84,131.88,978.95,116,0
e_196,124,1,2001.26,2.50,69,1,1001.32,1133.20,111.76,542.98,1215.24,133.80,981.04,115,0
e_196,125,1,0.24,0.02,92,1,1090.56,1138.52,119.88,842.50,1623.40,83.74,1262.89,114,0
e_196,126,1,8400.96,8.40,30,-1,853.62,1084.55,98.68,60.60,513.00,277.06,527.83,113,0
e_196,127,1,0.52,0.00,92,1,1097.06,1140.82,119.92,843.10,1608.44,94.90,1252.52,112,0
e_196,128,1,8400.26,8.40,30,-1,858.33,1086.61,98.76,61.20,509.64,266.80,521.14,111,0
e_196,129,1,7001.58,8.40,33,-1,867.22,1069.61,97.08,165.88,528.24,255.30,558.77,110,0
e_196,130,0,4999.84,6.20,8,-1,757.32,878.57,77.40,128.66,220.28,588.78,221.91,109,0
e_196,131,1,4000.64,7.00,65,-1,987.75,1057.65,107.64,429.68,1008.28,252.68,928.03,108,0
e_196,132,1,8400.32,8.42,31,-1,847.88,1088.06,98.96,60.66,503.08,275.60,526.37,107,0
e_196,133,1,0.18,0.00,93,1,1093.76,1139.85,120.44,842.28,1631.92,85.06,1265.09,106,0
e_196,134,1,4000.78,7.01,65,-1,990.86,1066.10,107.40,429.62,1000.88,252.86,925.18,105,0
e_196,135,0,5000.72,6.21,7,-1,762.01,882.10,77.36,128.46,197.92,574.58,209.37,104,0
e_196,136,1,4001.28,7.01,63,-1,982.57,1067.66,107.68,430.02,1027.00,240.98,920.33,103,0
e_196,137,1,0.42,0.01,92,1,1091.41,1138.54,119.92,843.62,1643.52,89.78,1257.41,102,0
e_196,138,1,8401.16,8.40,30,-1,854.93,1087.30,98.40,62.12,521.56,270.86,532.48,101,0
e_196,139,1,7000.90,8.40,35,-1,868.26,1067.11,97.84,166.56,519.92,267.86,552.87,100,0
e_196,140,1,0.02,0.00,94,1,1087.97,1147.06,120.36,843.34,1626.16,91.20,1266.56,99,0
e_196,141,0,5001.44,6.21,6,-1,764.48,883.04,77.76,129.12,186.28,583.86,218.27,98,0
e_196,142,1,4000.50,7.00,66,-1,989.41,1064.56,107.08,430.18,1009.12,249.34,933.58,97,0
e_196,143,1,8400.62,8.40,31,-1,855.50,1086.05,99.04,60.90,488.20,282.98,523.14,96,0
e_196,144,1,4000.38,7.01,64,-1,978.65,1073.06,107.64,430.10,1012.80,249.94,924.80,95,0
e_196,145,1,2000.88,2.50,69,1,996.69,1135.88,111.80,542.42,1247.56,134.40,985.83,94,0
e_196,146,1,8400.46,8.40,31,-1,854.18,1085.12,98.36,59.78,531.64,270.32,530.22,93,0
e_196,147,1,8399.88,8.40,32,-1,850.76,1087.39,98.28,60.16,486.24,272.88,529.76,92,0
e_196,148,1,8401.22,8.40,31,-1,849.92,1094.56,98.76,61.38,485.60,276.42,531.45,91,0
e_196,149,1,4000.90,7.01,67,-1,991.97,1065.37,107.80,428.08,994.08,251.88,927.31,90,0
e_196,150,1,2001.28,2.52,68,1,1004.74,1145.13,111.52,543.44,1244.88,127.58,997.67,89,0
e_196,151,1,8400.66,8.40,31,-1,848.64,1088.70,98.76,60.98,519.04,278.02,534.71,88,0
e_196,152,0,5001.30,6.20,7,-1,759.38,882.23,76.72,129.14,207.88,581.10,219.34,87,0
e_196,153,1,4000.70,7.00,65,-1,989.97,1070.53,108.24,429.70,1007.92,253.14,931.10,86,0
e_196,154,1,6999.64,8.40,33,-1,863.66,1075.90,97.68,165.28,530.60,258.94,559.50,85,0
e_196,155,1,0.18,0.02,94,1,1095.36,1143.93,120.56,842.94,1638.36,94.70,1264.46,84,0
e_196,156,1,2001.14,2.50,71,1,1003.92,1139.47,112.28,542.18,1264.60,140.92,989.83,83,0
e_196,157,1,8401.58,8.41,32,-1,857.87,1089.94,99.44,61.44,511.36,270.80,530.51,82,0
e_196,158,1,8399.96,8.41,31,-1,853.14,1093.48,98.92,61.00,538.44,273.72,526.76,81,0
e_196,159,1,4000.56,7.00,64,-1,982.27,1072.98,107.80,430.26,1021.68,249.22,934.15,80,0
e_196,160,1,2001.58,2.50,70,1,995.66,1138.53,111.72,542.62,1272.28,134.72,989.35,79,0
e_196,161,1,7001.12,8.41,34,-1,869.43,1072.98,98.28,166.12,524.12,263.50,558.96,78,0
e_196,162,1,8401.12,8.40,32,-1,854.89,1092.93,98.00,60.36,499.64,278.66,534.54,77,0
e_196,163,1,8400.14,8.42,31,-1,852.86,1089.14,98.96,60.60,518.44,274.60,527.26,76,0
e_196,164,1,4000.24,7.00,67,-1,988.57,1066.49,108.00,428.72,1029.88,245.54,935.99,75,0
e_196,165,1,7000.42,8.40,35,-1,864.66,1074.92,98.16,165.26,548.52,269.96,564.07,74,0
e_196,166,0,5001.50,6.21,8,-1,765.71,885.88,77.52,128.44,210.08,581.82,221.94,73,0
e_196,167,1,7000.22,8.40,32,-1,874.36,1080.32,98.48,166.36,532.84,265.02,559.19,72,0
e_196,168,1,4000.80,7.00,65,-1,984.53,1073.42,107.96,429.82,1030.60,249.38,940.19,71,0
e_196,169,1,8400.42,8.40,32,-1,857.90,1095.04,98.56,61.94,512.00,275.32,530.92,70,0
e_196,170,1,7001.38,8.40,35,-1,871.82,1077.95,98.60,164.56,552.40,271.76,558.31,69,0
e_196,171,1,7001.48,8.40,35,-1,862.16,1081.49,98.48,165.86,540.80,267.74,567.84,68,0
e_196,172,1,8401.48,8.40,32,-1,857.98,1097.31,98.88,60.78,540.36,272.58,540.46,67,0
e_196,173,1,7001.06,8.42,35,-1,866.20,1082.04,98.28,165.90,543.36,275.24,571.42,66,0
e_196,174,0,5001.50,6.20,8,-1,766.84,886.28,77.76,128.82,197.20,586.08,221.70,65,0
e_196,175,1,4000.72,7.00,66,-1,988.99,1077.83,107.88,430.46,1030.20,245.56,943.04,64,0
e_196,176,0,5000.00,6.20,9,-1,760.05,888.48,77.96,128.30,239.84,584.96,226.97,63,0
e_196,177,0,4999.64,6.21,7,-1,758.38,887.74,77.56,128.30,202.00,588.50,229.41,62,0
e_196,178,0,5000.28,6.20,8,-1,757.78,886.41,77.04,128.92,204.84,590.42,227.56,61,0
e_196,179,1,0.52,0.00,95,1,1096.36,1149.59,120.84,841.30,1628.44,92.62,1273.44,60,0
e_196,180,0,5001.42,6.20,8,-1,759.20,888.36,77.88,129.20,200.28,590.52,222.74,59,0
e_196,181,1,8401.54,8.41,31,-1,861.16,1100.27,99.20,61.66,546.80,275.38,536.96,58,0
e_196,182,1,8400.52,8.40,33,-1,851.80,1097.40,99.68,61.16,537.24,269.90,548.67,57,0
e_196,183,0,5001.48,6.20,8,-1,767.72,886.27,77.80,128.16,228.24,587.80,222.82,56,0
e_196,184,0,5000.76,6.20,8,-1,760.50,889.47,78.00,128.82,233.76,587.80,229.67,55,0
e_196,185,1,0.24,0.00,93,1,1093.45,1149.44,120.92,841.66,1628.36,94.06,1280.83,54,0
e_196,186,0,5000.58,6.20,8,-1,761.62,887.14,77.32,128.28,243.40,582.22,228.35,53,0
e_196,187,1,7001.46,8.41,35,-1,873.66,1081.04,97.64,166.90,542.08,273.36,569.85,52,0
e_196,188,0,5000.54,6.20,7,-1,768.45,893.50,77.76,129.70,220.64,587.98,231.29,51,0
e_196,189,1,0.40,0.01,93,1,1090.18,1154.78,120.88,842.48,1679.24,91.50,1277.66,50,0
e_196,190,1,7001.46,8.41,34,-1,870.77,1086.36,98.92,165.70,533.76,271.70,574.67,49,0
e_196,191,1,8400.50,8.40,31,-1,856.00,1105.99,98.76,61.14,534.08,278.80,544.95,48,0
e_196,192,1,7000.38,8.40,34,-1,864.35,1088.67,98.68,165.84,524.08,273.92,578.48,47,0
e_196,193,1,2001.06,2.50,70,1,1005.95,1146.87,112.84,541.08,1244.36,138.40,1002.57,46,0
e_196,194,1,8400.16,8.40,32,-1,854.33,1103.29,99.12,60.96,526.60,281.12,540.46,45,0
e_196,195,1,8399.98,8.40,32,-1,855.34,1115.45,98.76,61.70,545.92,267.74,550.96,44,0
e_196,196,1,8400.64,8.40,33,-1,859.82,1109.71,100.00,60.66,514.44,278.58,550.44,43,0
e_196,197,0,5000.26,6.20,7,-1,763.39,895.55,77.56,130.04,218.60,587.84,233.39,42,0
e_196,198,1,0.40,0.01,95,1,1090.37,1156.68,120.28,842.58,1675.96,95.08,1284.03,41,0
e_196,199,1,4000.32,7.00,66,1,990.97,1085.11,109.04,430.70,1056.76,245.32,951.10,40,0
e_196,200,0,5000.54,6.20,9,-1,764.06,900.34,78.08,128.98,211.96,587.72,231.76,39,0
e_196,201,0,4999.62,6.20,7,-1,765.65,892.30,78.16,128.64,209.04,592.56,233.62,38,0
e_196,202,1,7000.04,8.40,36,-1,864.66,1092.40,98.60,165.56,572.32,270.14,582.65,37,0
e_196,203,0,5000.68,6.20,9,-1,769.92,896.56,78.64,129.08,237.92,597.08,234.81,36,0
e_196,204,1,1999.78,2.50,71,1,1012.06,1162.59,113.48,540.92,1288.92,142.56,1013.39,35,0
e_196,205,1,2000.50,2.50,70,1,1014.06,1161.29,112.88,541.76,1274.84,139.40,1016.76,34,0
e_196,206,1,4000.62,7.00,68,1,987.02,1091.34,109.20,428.86,1054.40,257.02,963.64,33,0
e_196,207,1,0.08,0.00,95,1,1096.37,1166.12,121.36,841.04,1640.96,104.02,1295.10,32,0
e_196,208,1,2001.50,2.50,71,1,1010.28,1160.08,112.72,541.50,1259.64,150.74,1020.80,31,0
e_196,209,1,6999.84,8.41,35,-1,877.27,1101.05,99.24,166.42,539.52,275.88,581.17,30,0
e_196,210,1,8400.64,8.42,31,-1,852.59,1116.34,99.56,61.02,538.36,279.22,556.87,29,0
e_196,211,1,8399.66,8.42,32,-1,856.24,1117.10,99.28,61.78,548.80,276.36,560.45,28,0
e_196,212,1,7001.40,8.41,36,-1,875.05,1096.60,99.44,165.60,553.88,271.90,590.80,27,0
e_196,213,1,2001.44,2.51,71,1,1006.42,1165.00,113.32,541.40,1286.32,142.06,1017.46,26,0
e_196,214,1,8400.48,8.41,33,-1,857.53,1122.53,100.00,60.86,538.40,274.70,565.25,25,0
e_196,215,1,7000.38,8.41,36,-1,872.77,1101.45,99.12,164.48,570.76,273.08,591.41,24,0
e_196,216,0,5000.64,6.20,9,-1,760.41,905.20,78.60,129.34,229.28,589.34,247.22,23,0
e_196,217,1,0.08,0.00,96,1,1102.35,1172.95,121.40,840.70,1706.64,94.56,1306.95,22,0
e_196,218,1,8400.28,8.40,33,-1,862.27,1124.68,100.52,62.00,517.00,279.22,571.15,21,0
e_196,219,0,5000.38,6.20,9,-1,768.44,901.45,78.44,127.00,277.52,593.10,249.01,20,1
e_196,220,1,2001.40,2.50,71,1,1011.12,1170.09,113.64,540.58,1284.44,134.96,1028.96,19,1
e_196,221,1,8400.34,8.40,33,-1,858.80,1129.35,99.32,60.70,574.88,280.10,569.37,18,1
e_196,222,0,5000.28,6.20,8,-1,765.70,909.55,78.20,129.18,231.48,596.58,257.04,17,1
e_196,223,1,8399.74,8.41,32,-1,861.77,1130.43,98.96,61.40,576.16,277.66,572.84,16,1
e_196,224,1,4000.56,7.02,67,1,992.98,1105.87,109.00,428.98,1060.24,263.04,967.45,15,1
e_196,225,1,8400.98,8.40,33,-1,860.53,1132.78,99.72,60.62,568.80,283.38,571.69,14,1
e_196,226,1,8400.02,8.40,32,-1,864.11,1131.50,100.08,60.86,575.24,281.92,572.92,13,1
e_196,227,1,8400.64,8.40,33,-1,868.31,1128.53,99.56,61.58,547.12,285.54,580.98,12,1
e_196,228,1,8401.58,8.42,32,-1,862.85,1136.04,99.60,61.08,581.32,286.04,577.14,11,1
e_196,229,1,8400.16,8.40,33,-1,866.26,1133.63,99.80,60.78,561.76,274.54,576.87,10,1
e_196,230,1,8401.20,8.41,35,-1,864.65,1133.28,100.52,60.66,541.84,285.84,585.22,9,1
e_196,231,1,0.20,0.00,95,1,1102.78,1186.49,121.00,840.98,1708.36,93.64,1318.47,8,1
e_196,232,1,7001.58,8.40,38,-1,874.35,1116.35,98.28,165.10,574.28,278.88,611.95,7,1
e_196,233,1,0.52,0.00,96,1,1097.69,1192.76,122.08,839.82,1711.60,99.38,1325.15,6,1
e_196,234,1,4000.96,7.01,67,1,997.06,1119.12,109.64,427.82,1052.56,261.36,994.93,5,1
e_196,235,1,6999.86,8.40,37,-1,870.52,1119.36,99.48,165.48,583.60,282.38,614.53,4,1
e_196,236,1,0.02,0.00,96,1,1092.64,1194.75,122.72,840.08,1695.72,98.04,1330.81,3,1
e_196,237,1,8399.84,8.40,34,-1,862.83,1145.11,100.60,61.56,572.76,288.42,604.50,2,1
e_196,238,1,8400.86,8.41,34,-1,859.28,1148.37,100.76,60.42,609.56,280.60,591.79,1,1
e_196,239,1,8401.00,8.40,36,-1,860.69,1150.20,100.44,61.14,571.92,282.18,593.30,0,1
e_197,1,1,0.36,0.00,94,1,1084.39,1130.25,119.76,843.28,1629.76,85.44,1247.80,258,0
e_197,2,1,4001.38,7.02,65,-1,986.93,1051.48,107.92,430.38,1030.24,241.88,921.23,257,0
e_197,3,1,0.26,0.00,93,1,1097.50,1135.93,120.08,843.34,1670.64,86.70,1248.96,256,0
e_197,4,1,8401.24,8.41,32,-1,852.89,1076.76,97.84,61.34,523.76,272.60,515.26,255,0
e_197,5,1,0.56,0.00,94,1,1085.66,1132.93,120.20,842.82,1608.32,86.92,1245.76,254,0
e_197,6,1,4000.94,7.00,65,-1,981.83,1058.58,107.08,430.02,1027.08,248.32,921.74,253,0
e_197,7,1,2000.32,2.50,69,1,997.16,1126.78,111.80,542.54,1218.40,131.24,972.26,252,0
e_197,8,1,8400.60,8.40,30,-1,848.38,1072.69,98.16,61.04,531.72,266.50,515.90,251,0
e_197,9,1,8400.22,8.40,31,-1,855.61,1080.17,98.44,61.24,507.48,277.24,515.15,250,0
e_197,10,1,2000.66,2.51,69,1,999.84,1123.27,112.16,544.86,1228.44,127.86,963.72,249,0
e_197,11,0,5000.74,6.22,5,-1,764.79,861.75,76.32,130.48,193.96,573.02,209.25,248,0
e_197,12,1,2000.58,2.52,69,1,1003.35,1126.89,111.28,542.54,1231.56,128.28,978.98,247,0
e_197,13,1,4001.06,7.00,64,-1,980.34,1046.49,108.16,430.68,1002.32,246.74,917.87,246,0
e_197,14,1,7001.12,8.40,33,-1,869.61,1070.54,98.08,165.64,532.32,264.30,542.41,245,0
e_197,15,1,0.24,0.00,92,1,1088.95,1127.72,120.44,842.38,1659.36,82.04,1249.04,244,0
e_197,16,1,8400.64,8.41,30,-1,860.22,1084.25,98.04,61.26,507.68,272.88,524.38,243,0
e_197,17,1,2000.30,2.50,70,1,1005.54,1119.58,111.68,543.44,1213.80,133.88,981.88,242,0
e_197,18,1,0.24,0.00,93,1,1081.91,1133.91,119.88,842.62,1645.40,88.58,1244.80,241,0
e_197,19,1,7001.26,8.42,33,-1,864.58,1065.28,97.72,166.06,523.36,270.00,548.41,240,0
e_197,20,1,1999.64,2.51,69,1,1004.01,1123.44,111.96,542.58,1239.72,129.12,978.64,239,0
e_197,21,1,4001.14,7.00,64,-1,985.10,1055.89,108.36,429.62,1034.68,246.82,922.30,238,0
e_197,22,1,4000.14,7.02,66,-1,980.80,1057.22,107.16,428.98,997.28,246.76,913.39,237,0
e_197,23,1,8401.08,8.40,31,-1,856.28,1077.66,98.20,60.98,462.84,274.38,516.54,236,0
e_197,24,1,7000.88,8.40,33,-1,861.17,1062.66,97.16,166.44,540.84,263.72,547.19,235,0
e_197,25,1,8400.70,8.41,30,-1,853.00,1076.01,98.56,60.94,507.60,273.94,510.12,234,0
e_197,26,1,8399.94,8.41,30,-1,859.12,1084.71,98.32,61.12,512.28,276.06,521.19,233,0
e_197,27,0,5000.58,6.20,9,-1,762.42,868.98,77.20,128.50,205.96,585.14,208.22,232,0
e_197,28,1,8399.72,8.40,33,-1,849.05,1077.44,98.60,60.62,485.68,275.68,515.44,231,0
e_197,29,1,4001.46,7.02,65,-1,981.86,1055.93,107.68,429.58,987.52,245.08,915.24,230,0
e_197,30,1,4000.58,7.00,65,-1,986.12,1054.43,107.04,430.14,1036.68,247.12,921.24,229,0
e_197,31,0,5000.86,6.20,6,-1,757.25,874.91,76.88,129.12,195.04,575.66,207.04,228,0
e_197,32,1,8400.24,8.41,32,-1,851.29,1078.13,98.80,62.12,502.72,267.98,515.03,227,0
e_197,33,1,8400.04,8.40,32,-1,850.82,1080.86,98.92,60.48,504.00,277.62,517.55,226,0
e_197,34,1,8400.40,8.41,30,-1,851.64,1076.02,99.16,60.90,490.68,269.10,516.83,225,0
e_197,35,1,2001.50,2.50,68,1,1002.52,1123.19,111.20,542.58,1204.00,129.70,970.69,224,0
e_197,36,1,0.40,0.01,92,1,1090.81,1128.67,119.52,842.44,1636.28,87.48,1254.20,223,0
e_197,37,0,5000.08,6.20,6,-1,761.39,872.56,77.72,129.78,216.32,581.16,211.27,222,0
e_197,38,1,2000.22,2.52,67,1,1001.24,1129.13,112.08,543.00,1237.60,133.48,973.68,221,0
e_197,39,1,8400.86,8.40,30,-1,850.77,1076.64,98.96,61.08,502.68,273.28,519.55,220,0
e_197,40,1,8401.00,8.40,30,-1,849.92,1079.33,98.32,60.60,510.68,275.34,514.40,219,0
e_197,41,1,7000.80,8.40,34,-1,862.66,1062.86,97.36,166.58,506.08,264.64,541.57,218,0
e_197,42,1,8399.94,8.42,31,-1,854.94,1081.25,98.64,60.78,488.16,267.68,517.41,217,0
e_197,43,0,4999.86,6.20,7,-1,756.55,872.78,78.04,128.24,195.96,579.44,208.77,216,0
e_197,44,1,0.10,0.00,92,1,1085.19,1128.77,120.12,843.06,1636.08,82.30,1251.07,215,0
e_197,45,0,5001.54,6.21,7,-1,759.83,872.06,76.72,129.06,206.04,571.46,209.70,214,0
e_197,46,1,6999.76,8.41,34,-1,862.94,1060.87,97.52,166.80,515.44,266.74,542.41,213,0
e_197,47,1,7001.22,8.40,33,-1,871.01,1060.98,98.88,165.38,509.36,272.06,544.47,212,0
e_197,48,1,2000.62,2.50,69,1,1001.04,1126.30,111.36,543.38,1254.80,138.38,969.37,211,0
e_197,49,1,8400.66,8.40,29,-1,854.86,1085.37,98.56,62.32,504.04,282.76,514.78,210,0
e_197,50,1,1999.88,2.50,70,1,998.51,1126.48,111.96,543.70,1224.56,127.42,971.54,209,0
e_197,51,1,4001.20,7.01,65,-1,984.65,1053.56,107.36,431.14,1013.92,241.20,918.79,208,0
e_197,52,1,7000.44,8.42,34,-1,858.70,1064.71,97.68,165.74,533.36,264.52,535.11,207,0
e_197,53,1,4000.78,7.00,67,-1,984.46,1059.09,107.64,429.34,1001.00,243.88,916.93,206,0
e_197,54,1,4000.48,7.01,65,-1,979.20,1057.81,107.36,430.16,986.80,246.86,925.52,205,0
e_197,55,1,4000.14,7.01,67,-1,984.67,1059.65,108.28,428.40,1021.60,246.50,923.84,204,0
e_197,56,1,8401.00,8.40,32,-1,849.46,1082.98,98.08,61.54,480.40,277.14,523.67,203,0
e_197,57,1,8400.06,8.40,30,-1,845.72,1081.27,98.28,62.10,482.92,274.84,516.02,202,0
e_197,58,0,5000.28,6.21,7,-1,755.46,873.82,76.36,129.32,218.24,577.64,207.32,201,0
e_197,59,1,8400.08,8.41,32,-1,855.25,1079.99,97.68,60.74,501.76,280.90,514.02,200,0
e_197,60,1,8400.02,8.40,30,-1,849.61,1081.07,97.88,61.32,477.28,278.68,518.11,199,0
e_197,61,1,7001.04,8.40,35,-1,861.16,1061.96,97.52,166.58,497.16,259.58,542.19,198,0
e_197,62,1,7000.86,8.40,35,-1,872.02,1065.31,97.92,165.74,514.40,264.82,541.39,197,0
e_197,63,1,4001.18,7.01,66,1,988.70,1060.08,107.76,429.12,997.16,240.46,923.84,196,0
e_197,64,1,8401.60,8.40,30,-1,861.59,1079.38,98.20,61.78,526.48,276.78,514.31,195,0
e_197,65,1,8400.00,8.40,30,-1,854.03,1075.27,98.64,61.14,517.88,283.34,519.69,194,0
e_197,66,1,8400.34,8.40,32,-1,852.93,1082.10,98.56,60.26,525.88,277.12,514.39,193,0
e_197,67,1,4001.14,7.00,66,-1,983.55,1059.56,107.28,429.82,992.00,241.22,920.12,192,0
e_197,68,0,5000.62,6.20,8,-1,762.61,870.01,77.96,129.12,179.20,577.92,203.79,191,0
e_197,69,1,7000.86,8.41,34,-1,871.07,1062.47,97.28,166.76,531.84,261.40,549.70,190,0
e_197,70,0,5000.20,6.20,6,-1,753.32,868.79,77.00,129.20,203.36,575.22,203.11,189,0
e_197,71,1,6999.60,8.40,35,-1,867.80,1063.97,98.24,165.70,512.84,264.16,545.73,188,0
e_197,72,1,8401.40,8.40,31,-1,856.92,1085.47,98.92,61.14,494.12,273.36,518.90,187,0
e_197,73,1,7000.04,8.40,34,-1,864.31,1062.68,97.92,166.50,489.76,264.68,544.00,186,0
e_197,74,1,2000.16,2.51,70,1,998.41,1127.26,110.76,543.84,1228.36,136.44,977.44,185,0
e_197,75,0,5000.96,6.20,6,-1,761.61,876.85,77.32,128.92,212.20,579.44,203.34,184,0
e_197,76,1,0.12,0.01,94,1,1096.58,1129.95,119.08,843.08,1639.96,90.18,1260.33,183,0
e_197,77,1,0.32,0.01,94,1,1091.85,1134.78,121.04,842.20,1630.40,88.48,1253.05,182,0
e_197,78,1,0.16,0.00,93,1,1090.87,1133.41,119.96,842.32,1623.08,89.04,1251.81,181,0
e_197,79,1,4000.14,7.00,64,-1,980.51,1056.52,107.88,429.00,1011.28,244.80,921.97,180,0
e_197,80,1,1999.96,2.50,71,1,999.78,1125.28,111.32,543.60,1249.04,131.10,980.35,179,0
e_197,81,1,8401.10,8.40,32,-1,855.21,1076.53,98.88,61.22,487.80,270.36,514.64,178,0
e_197,82,1,1999.98,2.52,69,1,995.65,1124.29,111.80,543.26,1226.36,132.44,978.42,177,0
e_197,83,1,8401.08,8.40,31,-1,852.45,1080.90,98.96,60.78,518.00,272.38,528.98,176,0
e_197,84,1,8400.38,8.42,31,-1,855.77,1074.02,98.60,61.46,512.92,280.42,508.65,175,0
e_197,85,1,8401.04,8.41,32,-1,853.68,1083.71,98.60,61.26,518.60,272.82,516.17,174,0
e_197,86,1,8400.80,8.40,30,-1,850.51,1077.01,98.40,60.22,505.52,276.32,515.79,173,0
e_197,87,1,8401.16,8.40,31,-1,861.15,1083.80,98.92,61.26,521.80,276.02,517.79,172,0
e_197,88,1,8400.02,8.41,33,-1,859.48,1083.57,98.36,60.36,522.44,273.56,522.20,171,0
e_197,89,0,5001.08,6.21,7,-1,764.75,873.10,77.48,128.74,205.12,577.80,203.81,170,0
e_197,90,1,0.44,0.02,92,1,1089.12,1135.14,120.48,842.22,1625.64,93.98,1245.13,169,0
e_197,91,1,4000.26,7.00,64,-1,987.83,1059.86,107.72,429.84,1006.32,244.68,911.08,168,0
e_197,92,1,7000.10,8.40,35,-1,862.92,1060.77,97.76,167.04,516.00,265.90,548.63,167,0
e_197,93,1,8399.94,8.40,31,-1,854.91,1084.83,99.08,61.34,526.20,273.90,526.46,166,0
e_197,94,1,8401.18,8.40,31,-1,847.53,1080.78,98.80,61.22,485.08,270.26,515.34,165,0
e_197,95,1,7001.44,8.40,35,-1,873.31,1066.63,97.92,166.68,522.32,266.02,549.81,164,0
e_197,96,1,0.34,0.00,92,1,1095.05,1133.41,119.76,841.94,1629.80,86.96,1256.90,163,0
e_197,97,1,6999.72,8.40,34,-1,864.74,1057.00,98.12,167.44,523.48,268.16,548.79,162,0
e_197,98,1,8400.32,8.40,32,-1,856.07,1078.68,98.28,60.78,518.12,275.64,518.71,161,0
e_197,99,1,2000.58,2.50,68,1,1005.71,1125.01,111.96,543.60,1238.44,134.08,979.07,160,0
e_197,100,1,8399.74,8.41,31,-1,851.93,1082.79,99.04,61.46,496.68,270.46,521.27,159,0
e_197,101,1,8400.70,8.40,31,-1,853.02,1083.43,98.84,60.62,541.00,278.84,523.60,158,0
e_197,102,1,0.06,0.00,93,1,1090.57,1131.71,120.60,843.48,1608.36,82.80,1250.55,157,0
e_197,103,1,0.22,0.00,93,1,1091.39,1140.28,120.20,842.60,1647.52,89.20,1253.03,156,0
e_197,104,1,8400.04,8.40,32,-1,855.99,1079.49,98.44,60.74,476.52,275.56,518.24,155,0
e_197,105,1,2000.44,2.52,70,1,993.04,1132.50,112.52,543.56,1224.88,136.90,975.50,154,0
e_197,106,1,1999.72,2.50,71,1,1003.08,1129.89,112.80,542.90,1221.76,128.52,974.62,153,0
e_197,107,1,1999.88,2.51,69,1,1003.16,1128.00,112.36,542.82,1227.80,128.92,972.52,152,0
e_197,108,0,5001.24,6.21,7,-1,759.93,866.16,77.48,127.96,190.56,581.44,208.56,151,0
e_197,109,1,2000.26,2.50,70,1,1004.13,1127.61,112.00,542.52,1237.28,133.54,972.89,150,0
e_197,110,1,8399.86,8.42,31,-1,847.02,1088.80,98.88,61.58,522.88,275.70,516.07,149,0
e_197,111,1,8399.82,8.40,31,-1,856.40,1075.91,98.80,59.90,490.28,279.30,519.96,148,0
e_197,112,1,8400.12,8.40,31,-1,861.17,1079.32,99.04,61.32,521.36,272.72,526.14,147,0
e_197,113,0,4999.88,6.21,8,-1,761.99,873.70,77.28,128.78,200.40,589.20,217.89,146,0
e_197,114,1,7000.72,8.40,34,-1,864.95,1066.56,97.92,165.30,554.04,267.34,554.04,145,0
e_197,115,1,0.02,0.00,94,1,1092.67,1133.72,119.80,843.16,1632.68,90.36,1252.55,144,0
e_197,116,1,4000.38,7.01,65,1,989.50,1054.14,107.84,430.78,1013.48,250.96,921.08,143,0
e_197,117,1,6999.92,8.40,33,-1,871.53,1062.66,97.92,165.66,523.52,267.94,547.30,142,0
e_197,118,0,5000.56,6.20,7,-1,760.75,873.50,77.52,129.64,238.20,589.30,206.11,141,0
